source_url,glove_class,pool_type,modifier_kind,modifier_name,tier,min_item_level,tags,stat_text,stat_template
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Osmosis,7,12,mana,Gain (4-5) Mana per enemy killed,Gain # Mana per enemy killed
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Padding,2,48,"armour, elemental",+(32-37)% of Armour also applies to Elemental Damage,+#% of Armour also applies to Elemental Damage
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Plunder,3,3,,(6-10)% increased Rarity of Items found,#% increased Rarity of Items found
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Rage,3,31,"critical, damage",(20-24)% increased Critical Damage Bonus,#% increased Critical Damage Bonus
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Raiding,2,24,,(11-14)% increased Rarity of Items found,#% increased Rarity of Items found
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Regrowth,2,30,"attack, life",Gain 4 Life per Enemy Hit with Attacks,Gain # Life per Enemy Hit with Attacks
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Rejuvenation,4,8,"attack, life",Gain 2 Life per Enemy Hit with Attacks,Gain # Life per Enemy Hit with Attacks
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Renown,1,60,"attack, speed",(14-16)% increased Attack Speed,#% increased Attack Speed
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Restoration,3,20,"attack, life",Gain 3 Life per Enemy Hit with Attacks,Gain # Life per Enemy Hit with Attacks
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Sheathing,4,16,"armour, elemental",+(20-25)% of Armour also applies to Elemental Damage,+#% of Armour also applies to Elemental Damage
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Siphoning,3,56,mana,Gain (21-27) Mana per enemy killed,Gain # Mana per enemy killed
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Skill,4,1,"attack, speed",(5-7)% increased Attack Speed,#% increased Attack Speed
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Success,8,1,life,Gain (4-6) Life per enemy killed,Gain # Life per enemy killed
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Triumph,6,22,life,Gain (10-18) Life per enemy killed,Gain # Life per enemy killed
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Tzteosh,1,82,"elemental, fire, resistance",+(41-45)% to Fire Resistance,+#% to Fire Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Valour,3,55,life,Gain (41-53) Life per enemy killed,Gain # Life per enemy killed
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Vanquishing,4,44,life,Gain (29-40) Life per enemy killed,Gain # Life per enemy killed
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of Victory,7,11,life,Gain (7-9) Life per enemy killed,Gain # Life per enemy killed
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Apt,4,32,,20% reduced Attribute Requirements,#% reduced Attribute Requirements
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Arid,3,38,"attack, mana, physical",Leech (6-6.9)% of Physical Attack Damage as Mana,Leech #% of Physical Attack Damage as Mana
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Bear,6,22,attribute,+(13-16) to Strength,+# to Strength
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Brute,8,1,attribute,+(5-8) to Strength,+# to Strength
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Cloud,8,1,"elemental, lightning, resistance",+(6-10)% to Lightning Resistance,+#% to Lightning Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Desperate,1,65,"attack, mana, physical",Leech (8-8.9)% of Physical Attack Damage as Mana,Leech #% of Physical Attack Damage as Mana
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Drake,6,24,"elemental, fire, resistance",+(16-20)% to Fire Resistance,+#% to Fire Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Drought,2,54,"attack, mana, physical",Leech (7-7.9)% of Physical Attack Damage as Mana,Leech #% of Physical Attack Damage as Mana
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Falcon,6,33,attribute,+(17-20) to Dexterity,+# to Dexterity
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Fox,7,22,attribute,+(13-16) to Dexterity,+# to Dexterity
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Furnace,4,48,"elemental, fire, resistance",+(26-30)% to Fire Resistance,+#% to Fire Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Goliath,3,55,attribute,+(25-27) to Strength,+# to Strength
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Gorilla,4,44,attribute,+(21-24) to Strength,+# to Strength
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Ice,2,71,"cold, elemental, resistance",+(36-40)% to Cold Resistance,+#% to Cold Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Jaguar,3,66,attribute,+(28-30) to Dexterity,+# to Dexterity
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Kiln,5,36,"elemental, fire, resistance",+(21-25)% to Fire Resistance,+#% to Fire Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Lamprey,2,54,"attack, life, physical",Leech (8-8.9)% of Physical Attack Damage as Life,Leech #% of Physical Attack Damage as Life
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Leopard,4,55,attribute,+(25-27) to Dexterity,+# to Dexterity
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Leviathan,2,66,attribute,+(28-30) to Strength,+# to Strength
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Lightning,2,71,"elemental, lightning, resistance",+(36-40)% to Lightning Resistance,+#% to Lightning Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Lion,5,33,attribute,+(17-20) to Strength,+# to Strength
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Locust,4,21,"attack, life, physical",Leech (6-6.9)% of Physical Attack Damage as Life,Leech #% of Physical Attack Damage as Life
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Lost,6,16,"chaos, resistance",+(4-7)% to Chaos Resistance,+#% to Chaos Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Lynx,8,11,attribute,+(9-12) to Dexterity,+# to Dexterity
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Maelstrom,3,60,"elemental, lightning, resistance",+(31-35)% to Lightning Resistance,+#% to Lightning Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Mongoose,9,1,attribute,+(5-8) to Dexterity,+# to Dexterity
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Narwhal,6,26,"cold, elemental, resistance",+(16-20)% to Cold Resistance,+#% to Cold Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Panther,5,44,attribute,+(21-24) to Dexterity,+# to Dexterity
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Parched,4,21,"attack, mana, physical",Leech (5-5.9)% of Physical Attack Damage as Mana,Leech #% of Physical Attack Damage as Mana
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Penguin,7,14,"cold, elemental, resistance",+(11-15)% to Cold Resistance,+#% to Cold Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Phantom,2,74,attribute,+(31-33) to Dexterity,+# to Dexterity
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Polar Bear,3,60,"cold, elemental, resistance",+(31-35)% to Cold Resistance,+#% to Cold Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Proficient,1,60,,35% reduced Attribute Requirements,#% reduced Attribute Requirements
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Remora,3,38,"attack, life, physical",Leech (7-7.9)% of Physical Attack Damage as Life,Leech #% of Physical Attack Damage as Life
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Salamander,7,12,"elemental, fire, resistance",+(11-15)% to Fire Resistance,+#% to Fire Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Seal,8,1,"cold, elemental, resistance",+(6-10)% to Cold Resistance,+#% to Cold Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Skilled,2,52,,30% reduced Attribute Requirements,#% reduced Attribute Requirements
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Squall,7,13,"elemental, lightning, resistance",+(11-15)% to Lightning Resistance,+#% to Lightning Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Storm,6,25,"elemental, lightning, resistance",+(16-20)% to Lightning Resistance,+#% to Lightning Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Talented,3,40,,25% reduced Attribute Requirements,#% reduced Attribute Requirements
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Tempest,4,49,"elemental, lightning, resistance",+(26-30)% to Lightning Resistance,+#% to Lightning Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Thunderhead,5,37,"elemental, lightning, resistance",+(21-25)% to Lightning Resistance,+#% to Lightning Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Titan,1,74,attribute,+(31-33) to Strength,+# to Strength
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Vampire,1,65,"attack, life, physical",Leech (9-9.9)% of Physical Attack Damage as Life,Leech #% of Physical Attack Damage as Life
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Volcano,3,60,"elemental, fire, resistance",+(31-35)% to Fire Resistance,+#% to Fire Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Walrus,4,50,"cold, elemental, resistance",+(26-30)% to Cold Resistance,+#% to Cold Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Whelpling,8,1,"elemental, fire, resistance",+(6-10)% to Fire Resistance,+#% to Fire Resistance
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Wind,1,81,attribute,+(34-36) to Dexterity,+# to Dexterity
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Worthy,5,24,,15% reduced Attribute Requirements,#% reduced Attribute Requirements
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Wrestler,7,11,attribute,+(9-12) to Strength,+# to Strength
https://poe2db.tw/us/Gloves_str_dex#ModifiersCalc,str_dex,explicit,suffix,of the Yeti,5,38,"cold, elemental, resistance",+(21-25)% to Cold Resistance,+#% to Cold Resistance
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,corrupted_enchantment,corrupted,CorruptionArmourBreak1,1,1,,Break (10-15)% increased Armour,Break #% increased Armour
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,corrupted_enchantment,corrupted,CorruptionColdPenetration1,1,1,"cold, damage, elemental",Damage Penetrates (10-15)% Cold Resistance,Damage Penetrates #% Cold Resistance
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,corrupted_enchantment,corrupted,CorruptionFirePenetration1,1,1,"damage, elemental, fire",Damage Penetrates (10-15)% Fire Resistance,Damage Penetrates #% Fire Resistance
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,corrupted_enchantment,corrupted,CorruptionGlobalMeleeSkillGemsLevel1,1,1,attack,+1 to Level of all Melee Skills,+# to Level of all Melee Skills
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,corrupted_enchantment,corrupted,CorruptionGoldFoundIncrease1,1,1,,(5-10)% increased Quantity of Gold Dropped by Slain Enemies,#% increased Quantity of Gold Dropped by Slain Enemies
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,corrupted_enchantment,corrupted,CorruptionLightningPenetration1,1,1,"damage, elemental, lightning",Damage Penetrates (10-15)% Lightning Resistance,Damage Penetrates #% Lightning Resistance
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,corrupted_enchantment,corrupted,CorruptionLocalIncreasedArmourAndEnergyShield1,1,1,"armour, energy_shield",(15-25)% increased Armour and Energy Shield,#% increased Armour and Energy Shield
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,corrupted_enchantment,corrupted,CorruptionMaximumFrenzyCharges1,1,1,,+1 to Maximum Frenzy Charges,+# to Maximum Frenzy Charges
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,corrupted_enchantment,corrupted,CorruptionReducedLocalAttributeRequirements1,1,1,,(10-20)% reduced Attribute Requirements,#% reduced Attribute Requirements
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,desecrated suffix,of Amanamu,1,65,amanamu_mod,(10-20)% chance to Daze on Hit,#% chance to Daze on Hit
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,desecrated suffix,of Amanamu,1,65,"amanamu_mod, attribute",+(9-15) to Strength and Intelligence,+# to Strength and Intelligence
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,desecrated suffix,of Amanamu,1,65,"amanamu_mod, chaos, elemental, fire, resistance",+(13-17)% to Fire and Chaos Resistances,+#% to Fire and Chaos Resistances
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,desecrated suffix,of Kurgal,1,65,"critical, kurgal_mod",(10-15)% chance to Gain Arcane Surge when you deal a Critical Hit,#% chance to Gain Arcane Surge when you deal a Critical Hit
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,desecrated suffix,of Kurgal,1,65,"caster, kurgal_mod, speed",(8-15)% increased Cast Speed when on Full Life,#% increased Cast Speed when on Full Life
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,desecrated suffix,of Kurgal,1,65,"kurgal_mod, mana",(6-10)% increased Mana Cost Efficiency,#% increased Mana Cost Efficiency
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,desecrated suffix,of Kurgal,1,65,"attribute, kurgal_mod",+(9-15) to Dexterity and Intelligence,+# to Dexterity and Intelligence
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,desecrated suffix,of Kurgal,1,65,"chaos, cold, elemental, kurgal_mod, resistance",+(13-17)% to Cold and Chaos Resistances,+#% to Cold and Chaos Resistances
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,desecrated suffix,of Ulaman,1,65,"ailment, physical, ulaman_mod",(15-25)% chance for Attack Hits to apply Incision,#% chance for Attack Hits to apply Incision
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,desecrated suffix,of Ulaman,1,65,"ailment, damage, ulaman_mod",(10-20)% increased Magnitude of Ailments you inflict,#% increased Magnitude of Ailments you inflict
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,desecrated suffix,of Ulaman,1,65,"speed, ulaman_mod",(8-12)% increased Skill Speed if you've consumed a Frenzy Charge Recently,#% increased Skill Speed if you've consumed a Frenzy Charge Recently
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,desecrated suffix,of Ulaman,1,65,ulaman_mod,(20-30)% increased chance to Poison,#% increased chance to Poison
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,desecrated suffix,of Ulaman,1,65,ulaman_mod,(20-30)% increased chance to inflict Bleeding,#% increased chance to inflict Bleeding
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,desecrated suffix,of Ulaman,1,65,"attribute, ulaman_mod",+(9-15) to Strength and Dexterity,+# to Strength and Dexterity
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,desecrated suffix,of Ulaman,1,65,"chaos, elemental, lightning, resistance, ulaman_mod",+(13-17)% to Lightning and Chaos Resistances,+#% to Lightning and Chaos Resistances
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Amazon's,1,76,attack,+(451-550) to Accuracy Rating,+# to Accuracy Rating
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Annealed,4,54,"attack, damage, physical",Adds (6-10) to (12-17) Physical Damage to Attacks,Adds # to # Physical Damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Anointed,3,16,"armour, energy_shield",+(17-46) to Armour | +(9-15) to maximum Energy Shield,+# to Armour | +# to maximum Energy Shield
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Aqua,4,38,mana,+(65-79) to maximum Mana,+# to maximum Mana
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Arcing,4,54,"attack, damage, elemental, lightning",Adds (1-2) to (33-40) Lightning damage to Attacks,Adds # to # Lightning damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Athlete's,1,60,life,+(120-149) to maximum Life,+# to maximum Life
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Augur's,6,8,"armour, energy_shield, life",(6-13)% increased Armour and Energy Shield | +(7-10) to maximum Life,#% increased Armour and Energy Shield | +# to maximum Life
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Auspex's,5,16,"armour, energy_shield, life",(14-20)% increased Armour and Energy Shield | +(11-19) to maximum Life,#% increased Armour and Energy Shield | +# to maximum Life
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Azure,7,16,mana,+(25-34) to maximum Mana,+# to maximum Mana
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Beryl,9,1,mana,+(10-14) to maximum Mana,+# to maximum Mana
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Blasting,2,65,"attack, damage, elemental, fire",Adds (20-24) to (33-36) Fire damage to Attacks,Adds # to # Fire damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Blessed,4,1,"armour, energy_shield",+(9-16) to Armour | +(5-8) to maximum Energy Shield,+# to Armour | +# to maximum Energy Shield
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Burning,6,33,"attack, damage, elemental, fire",Adds (9-11) to (14-17) Fire damage to Attacks,Adds # to # Fire damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Burnished,8,8,"attack, damage, physical",Adds (2-3) to (4-6) Physical Damage to Attacks,Adds # to # Physical Damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Buzzing,8,8,"attack, damage, elemental, lightning",Adds 1 to (10-15) Lightning damage to Attacks,Adds # to # Lightning damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Cerulean,5,33,mana,+(55-64) to maximum Mana,+# to maximum Mana
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Chalybeous,1,60,mana,+(105-124) to maximum Mana,+# to maximum Mana
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Chilled,8,8,"attack, cold, damage, elemental",Adds (3-4) to (5-8) Cold damage to Attacks,Adds # to # Cold damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Cobalt,8,6,mana,+(15-24) to maximum Mana,+# to maximum Mana
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Consistent,5,36,attack,+(124-167) to Accuracy Rating,+# to Accuracy Rating
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Crackling,6,33,"attack, damage, elemental, lightning",Adds 1 to (23-27) Lightning damage to Attacks,Adds # to # Lightning damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Cremating,1,75,"attack, damage, elemental, fire",Adds (25-29) to (37-45) Fire damage to Attacks,Adds # to # Fire damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Deliberate,6,26,attack,+(85-123) to Accuracy Rating,+# to Accuracy Rating
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Discharging,2,65,"attack, damage, elemental, lightning",Adds (1-3) to (48-59) Lightning damage to Attacks,Adds # to # Lightning damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Druid's,4,33,"armour, energy_shield, life",(21-26)% increased Armour and Energy Shield | +(20-25) to maximum Life,#% increased Armour and Energy Shield | +# to maximum Life
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Electrocuting,1,75,"attack, damage, elemental, lightning",Adds (1-4) to (60-71) Lightning damage to Attacks,Adds # to # Lightning damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Entombing,1,75,"attack, cold, damage, elemental",Adds (21-24) to (32-37) Cold damage to Attacks,Adds # to # Cold damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Flaming,5,46,"attack, damage, elemental, fire",Adds (12-13) to (18-20) Fire damage to Attacks,Adds # to # Fire damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Flaring,1,75,"attack, damage, physical",Adds (12-19) to (22-32) Physical Damage to Attacks,Adds # to # Physical Damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Focused,7,18,attack,+(61-84) to Accuracy Rating,+# to Accuracy Rating
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Freezing,5,46,"attack, cold, damage, elemental",Adds (9-10) to (15-17) Cold damage to Attacks,Adds # to # Cold damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Frigid,6,33,"attack, cold, damage, elemental",Adds (7-8) to (12-14) Cold damage to Attacks,Adds # to # Cold damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Frosted,9,1,"attack, cold, damage, elemental",Adds 1 to (2-3) Cold damage to Attacks,Adds # to # Cold damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Frozen,4,54,"attack, cold, damage, elemental",Adds (11-13) to (18-21) Cold damage to Attacks,Adds # to # Cold damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Gentian,2,54,mana,+(90-104) to maximum Mana,+# to maximum Mana
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Glaciated,3,60,"attack, cold, damage, elemental",Adds (14-15) to (22-24) Cold damage to Attacks,Adds # to # Cold damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Gleaming,5,46,"attack, damage, physical",Adds (5-7) to (9-13) Physical Damage to Attacks,Adds # to # Physical Damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Glinting,9,1,"attack, damage, physical",Adds (1-2) to 3 Physical Damage to Attacks,Adds # to # Physical Damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Hale,9,1,life,+(10-19) to maximum Life,+# to maximum Life
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Hallowed,1,46,"armour, energy_shield",+(72-85) to Armour | +(22-25) to maximum Energy Shield,+# to Armour | +# to maximum Energy Shield
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Haruspex's,3,46,"armour, energy_shield, life",(27-32)% increased Armour and Energy Shield | +(26-32) to maximum Life,#% increased Armour and Energy Shield | +# to maximum Life
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Healthy,8,6,life,+(20-29) to maximum Life,+# to maximum Life
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Heated,9,1,"attack, damage, elemental, fire",Adds (1-2) to 3 Fire damage to Attacks,Adds # to # Fire damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Honed,6,33,"attack, damage, physical",Adds (4-6) to (8-11) Physical Damage to Attacks,Adds # to # Physical Damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Humming,9,1,"attack, damage, elemental, lightning",Adds 1 to (4-6) Lightning damage to Attacks,Adds # to # Lightning damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Hunter's,3,58,attack,+(237-346) to Accuracy Rating,+# to Accuracy Rating
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Icy,7,16,"attack, cold, damage, elemental",Adds (5-6) to (9-11) Cold damage to Attacks,Adds # to # Cold damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Incinerating,3,60,"attack, damage, elemental, fire",Adds (13-19) to (27-32) Fire damage to Attacks,Adds # to # Fire damage to Attacks
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Inculcated,3,54,"armour, energy_shield",(68-79)% increased Armour and Energy Shield,#% increased Armour and Energy Shield
https://poe2db.tw/us/Gloves_str_int#ModifiersCalc,str_int,explicit,prefix,Infixed,7,2,"armour, energy_shield",(15-26)% increased Armour and Energy Shield,#% increased Armour and Energy Shield
