test_id,category,side,line_number,mod_line
STONEFIST-0059,unique,after,10,"{ Unique Modifier — Elemental, Lightning, Ailment }"
STONEFIST-0059,unique,after,11,Unmodifiable
STONEFIST-0060,unique,before,1,{ Unique Modifier }
STONEFIST-0060,unique,before,2,{ Unique Modifier — Speed }
STONEFIST-0060,unique,before,3,14(10-15)% increased Skill Speed
STONEFIST-0060,unique,before,4,{ Unique Modifier — Mana }
STONEFIST-0060,unique,before,5,11(15-10)% reduced maximum Mana
STONEFIST-0060,unique,before,6,{ Unique Modifier — Life }
STONEFIST-0060,unique,before,7,+41(40-60) to maximum Life
STONEFIST-0060,unique,before,8,{ Unique Modifier — Armour }
STONEFIST-0060,unique,before,9,+18(15-25) to Armour
STONEFIST-0060,unique,after,1,{ Implicit Modifier }
STONEFIST-0060,unique,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0060,unique,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0060,unique,after,4,{ Unique Modifier }
STONEFIST-0060,unique,after,5,8(5-10)% chance to grant a Endurance Charge to Allies in your Presence on Hit
STONEFIST-0060,unique,after,6,7(5-10)% chance to grant a Frenzy Charge to Allies in your Presence on Hit
STONEFIST-0060,unique,after,7,7(5-10)% chance to grant a Power Charge to Allies in your Presence on Hit
STONEFIST-0060,unique,after,8,"{ Unique Modifier — Attack, Speed }"
STONEFIST-0060,unique,after,9,16(13-20)% increased Attack Speed
STONEFIST-0060,unique,after,10,{ Unique Modifier }
STONEFIST-0060,unique,after,11,Cannot Leech Mana — Unscalable Value
STONEFIST-0060,unique,after,12,{ Unique Modifier }
STONEFIST-0060,unique,after,13,9(9-7)% less damage taken while on Low Life
STONEFIST-0060,unique,after,14,{ Unique Modifier }
STONEFIST-0060,unique,after,15,Has +1 to Evasion Rating per player level
STONEFIST-0060,unique,after,16,Has +1 to maximum Energy Shield per player level
STONEFIST-0060,unique,after,17,Unmodifiable
STONEFIST-0061,unique,before,1,+18% to Lightning Resistance (rune)
STONEFIST-0061,unique,before,2,{ Unique Modifier }
STONEFIST-0061,unique,before,3,{ Unique Modifier }
STONEFIST-0061,unique,before,4,{ Unique Modifier }
STONEFIST-0061,unique,before,5,"{ Unique Modifier — Damage, Elemental, Fire }"
STONEFIST-0061,unique,before,6,"{ Unique Modifier — Damage, Elemental, Cold }"
STONEFIST-0061,unique,before,7,"{ Unique Modifier — Damage, Elemental, Lightning }"
STONEFIST-0061,unique,before,8,longing for the endless sea.
STONEFIST-0061,unique,after,1,+18% to Lightning Resistance (rune)
STONEFIST-0061,unique,after,2,{ Implicit Modifier }
STONEFIST-0061,unique,after,3,Has +3 to Evasion Rating per player level
STONEFIST-0061,unique,after,4,Has +1 to maximum Energy Shield per player level
STONEFIST-0061,unique,after,5,"{ Unique Modifier — Elemental, Fire, Cold, Lightning, Ailment }"
STONEFIST-0061,unique,after,6,"{ Unique Modifier — Damage, Physical, Elemental, Fire }"
STONEFIST-0061,unique,after,7,"{ Unique Modifier — Damage, Physical, Elemental, Cold }"
STONEFIST-0061,unique,after,8,"{ Unique Modifier — Damage, Physical, Elemental, Lightning }"
STONEFIST-0061,unique,after,9,Unmodifiable
STONEFIST-0062,unique,before,1,{ Unique Modifier — Evasion }
STONEFIST-0062,unique,before,2,42(40-60)% increased Evasion Rating
STONEFIST-0062,unique,before,3,"{ Unique Modifier — Chaos, Resistance }"
STONEFIST-0062,unique,before,4,+9(7-17)% to Chaos Resistance
STONEFIST-0062,unique,before,5,{ Unique Modifier — Ailment }
STONEFIST-0062,unique,before,6,26(20-30)% chance to Poison on Hit
STONEFIST-0062,unique,before,7,{ Unique Modifier }
STONEFIST-0062,unique,before,8,{ Unique Modifier — Life }
STONEFIST-0062,unique,after,1,{ Implicit Modifier }
STONEFIST-0062,unique,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0062,unique,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0062,unique,after,4,"{ Unique Modifier — Evasion, Energy Shield }"
STONEFIST-0062,unique,after,5,11(10-15)% more Global Evasion Rating and Energy Shield
STONEFIST-0062,unique,after,6,"{ Unique Modifier — Chaos, Resistance }"
STONEFIST-0062,unique,after,7,+1% to Maximum Chaos Resistance
STONEFIST-0062,unique,after,8,+11(7-17)% to Chaos Resistance
STONEFIST-0062,unique,after,9,"{ Unique Modifier — Elemental, Cold, Ailment }"
STONEFIST-0062,unique,after,10,27(20-30)% increased Magnitude of Chill you inflict
STONEFIST-0062,unique,after,11,"{ Unique Modifier — Elemental, Cold, Ailment }"
STONEFIST-0062,unique,after,12,{ Unique Modifier — Life }
STONEFIST-0062,unique,after,13,Unmodifiable
STONEFIST-0063,unique,before,1,"{ Unique Modifier — Armour, Energy Shield }"
STONEFIST-0063,unique,before,2,274(200-300)% increased Armour and Energy Shield
STONEFIST-0063,unique,before,3,{ Unique Modifier }
STONEFIST-0063,unique,before,4,100% increased Attribute Requirements
STONEFIST-0063,unique,before,5,{ Unique Modifier }
STONEFIST-0063,unique,before,6,Debuffs you inflict have 22(20-30)% increased Slow Magnitude
STONEFIST-0063,unique,before,7,{ Unique Modifier }
STONEFIST-0063,unique,before,8,{ Unique Modifier — Life }
STONEFIST-0063,unique,before,9,"{ Unique Modifier — Elemental, Lightning, Resistance }"
STONEFIST-0063,unique,before,10,+30(20-40)% to Lightning Resistance
STONEFIST-0063,unique,before,11,{ Unique Modifier — Life }
STONEFIST-0063,unique,before,12,+100 to maximum Life
STONEFIST-0063,unique,after,1,{ Implicit Modifier }
STONEFIST-0063,unique,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0063,unique,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0063,unique,after,4,"{ Unique Modifier — Evasion, Energy Shield }"
STONEFIST-0063,unique,after,5,24(20-25)% more Global Evasion Rating and Energy Shield
STONEFIST-0063,unique,after,6,{ Unique Modifier }
STONEFIST-0063,unique,after,7,100% increased Attribute Requirements
STONEFIST-0063,unique,after,8,{ Unique Modifier }
STONEFIST-0063,unique,after,9,27(25-50)% increased Immobilisation buildup
STONEFIST-0063,unique,after,10,{ Unique Modifier }
STONEFIST-0063,unique,after,11,{ Unique Modifier — Life }
STONEFIST-0063,unique,after,12,"{ Unique Modifier — Elemental, Lightning, Resistance }"
STONEFIST-0063,unique,after,13,+2(2-3)% to Maximum Lightning Resistance
STONEFIST-0063,unique,after,14,+23(15-25)% to Lightning Resistance
STONEFIST-0063,unique,after,15,{ Unique Modifier }
STONEFIST-0063,unique,after,16,10(12-10)% less damage taken while on Low Life
STONEFIST-0063,unique,after,17,Unmodifiable
STONEFIST-0064,unique,before,1,+18% to Lightning Resistance (rune)
STONEFIST-0064,unique,before,2,"{ Unique Modifier — Armour, Evasion }"
STONEFIST-0064,unique,before,3,71(50-100)% increased Armour and Evasion
STONEFIST-0064,unique,before,4,{ Unique Modifier — Attribute }
STONEFIST-0064,unique,before,5,+16(20-30) to Strength
STONEFIST-0064,unique,before,6,{ Unique Modifier — Attribute }
STONEFIST-0064,unique,before,7,+20(20-30) to Dexterity
STONEFIST-0064,unique,before,8,"{ Unique Modifier — Elemental, Lightning, Resistance }"
STONEFIST-0064,unique,before,9,+54(30-50)% to Lightning Resistance
STONEFIST-0064,unique,before,10,{ Unique Modifier }
STONEFIST-0064,unique,before,11,"{ Unique Modifier — Attack, Speed }"
STONEFIST-0064,unique,before,12,6(5-10)% increased Attack Speed
STONEFIST-0064,unique,after,1,+18% to Lightning Resistance (rune)
STONEFIST-0064,unique,after,2,{ Implicit Modifier }
STONEFIST-0064,unique,after,3,Has +3 to Evasion Rating per player level
STONEFIST-0064,unique,after,4,Has +1 to maximum Energy Shield per player level
STONEFIST-0064,unique,after,5,"{ Unique Modifier — Evasion, Energy Shield }"
STONEFIST-0064,unique,after,6,11(10-15)% more Global Evasion Rating and Energy Shield
STONEFIST-0064,unique,after,7,{ Unique Modifier — Attack }
STONEFIST-0064,unique,after,8,14(10-14)% increased Area of Effect for Attacks
STONEFIST-0064,unique,after,9,{ Unique Modifier }
STONEFIST-0064,unique,after,10,+30(25-50)% Surpassing chance to fire an additional Projectile
STONEFIST-0064,unique,after,11,"{ Unique Modifier — Elemental, Cold }"
STONEFIST-0064,unique,after,12,{ Unique Modifier }
STONEFIST-0064,unique,after,13,{ Unique Modifier }
STONEFIST-0064,unique,after,14,10% chance to gain Onslaught for 4 seconds on Hit
STONEFIST-0064,unique,after,15,Unmodifiable
STONEFIST-0065,magic,before,1,"{ Prefix Modifier ""Unassailable"" (Tier: 1) — Energy Shield }"
STONEFIST-0065,magic,before,2,97(92-100)% increased Energy Shield
STONEFIST-0065,magic,after,1,{ Implicit Modifier }
STONEFIST-0065,magic,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0065,magic,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0065,magic,after,4,"{ Prefix Modifier ""Unassailable"" — Evasion, Energy Shield }"
STONEFIST-0065,magic,after,5,20(19-20)% more Global Evasion Rating and Energy Shield
STONEFIST-0065,magic,after,6,Unmodifiable
STONEFIST-0066,rare,before,1,"{ Prefix Modifier ""Gleaming"" (Tier: 5) — Damage, Physical, Attack }"
STONEFIST-0066,rare,before,2,"{ Prefix Modifier ""Discharging"" (Tier: 2) — Damage, Elemental, Lightning, Attack }"
STONEFIST-0066,rare,before,3,"{ Prefix Modifier ""Virile"" (Tier: 2) — Life }"
STONEFIST-0066,rare,before,4,+108(100-119) to maximum Life
STONEFIST-0066,rare,before,5,"{ Suffix Modifier ""of the Phantom"" (Tier: 2) — Attribute }"
STONEFIST-0066,rare,before,6,+33(31-33) to Dexterity
STONEFIST-0066,rare,before,7,"{ Suffix Modifier ""of the Desperate"" (Tier: 1) — Mana, Physical, Attack }"
STONEFIST-0066,rare,before,8,Leech 8.52(8-8.9)% of Physical Attack Damage as Mana
STONEFIST-0066,rare,before,9,"{ Suffix Modifier ""of the Furnace"" (Tier: 4) — Elemental, Fire, Resistance }"
STONEFIST-0066,rare,before,10,+30(26-30)% to Fire Resistance
STONEFIST-0066,rare,after,1,{ Implicit Modifier }
STONEFIST-0066,rare,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0066,rare,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0066,rare,after,4,"{ Prefix Modifier ""Gleaming"" — Physical, Attack }"
STONEFIST-0066,rare,after,5,"{ Prefix Modifier ""Discharging"" — Elemental, Lightning, Attack }"
STONEFIST-0066,rare,after,6,"{ Prefix Modifier ""Virile"" }"
STONEFIST-0066,rare,after,7,12% less damage taken while on Low Life
STONEFIST-0066,rare,after,8,"{ Suffix Modifier ""of the Phantom"" }"
STONEFIST-0066,rare,after,9,+50(46-50)% Surpassing chance to fire an additional Projectile
STONEFIST-0066,rare,after,10,"{ Suffix Modifier ""of the Desperate"" — Mana }"
STONEFIST-0066,rare,after,11,Leech 12.5(12-13)% of Physical Attack Damage as Mana
STONEFIST-0066,rare,after,12,Leech Mana 23(25-20)% slower
STONEFIST-0066,rare,after,13,"{ Suffix Modifier ""of the Furnace"" — Elemental, Fire, Resistance }"
STONEFIST-0066,rare,after,14,+2% to Maximum Fire Resistance
STONEFIST-0066,rare,after,15,+29(26-30)% to Fire Resistance
STONEFIST-0066,rare,after,16,Unmodifiable
STONEFIST-0067,rare,before,1,"{ Prefix Modifier ""Hale"" (Tier: 9) — Life }"
STONEFIST-0067,rare,before,2,+14(10-19) to maximum Life
STONEFIST-0067,rare,before,3,"{ Prefix Modifier ""Burnished"" (Tier: 8) — Damage, Physical, Attack }"
STONEFIST-0067,rare,before,4,"{ Suffix Modifier ""of Rejuvenation"" (Tier: 4) — Life, Attack }"
STONEFIST-0067,rare,after,1,{ Implicit Modifier }
STONEFIST-0067,rare,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0067,rare,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0067,rare,after,4,"{ Prefix Modifier ""Hale"" }"
STONEFIST-0067,rare,after,5,5% less damage taken while on Low Life
STONEFIST-0067,rare,after,6,"{ Prefix Modifier ""Burnished"" — Physical, Attack }"
STONEFIST-0067,rare,after,7,"{ Suffix Modifier ""of Rejuvenation"" — Life }"
STONEFIST-0067,rare,after,8,Unmodifiable
STONEFIST-0068,rare,before,1,"{ Prefix Modifier ""Virile"" (Tier: 2) — Life }"
STONEFIST-0068,rare,before,2,+117(100-119) to maximum Life
STONEFIST-0068,rare,before,3,"{ Prefix Modifier ""Cobalt"" (Tier: 8) — Mana }"
STONEFIST-0068,rare,before,4,+20(15-24) to maximum Mana
STONEFIST-0068,rare,before,5,"{ Suffix Modifier ""of the Falcon"" (Tier: 6) — Attribute }"
STONEFIST-0068,rare,before,6,+17(17-20) to Dexterity
STONEFIST-0068,rare,before,7,"{ Suffix Modifier ""of the Goliath"" (Tier: 3) — Attribute }"
STONEFIST-0068,rare,before,8,+26(25-27) to Strength
STONEFIST-0068,rare,after,1,{ Implicit Modifier }
STONEFIST-0068,rare,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0068,rare,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0068,rare,after,4,"{ Prefix Modifier ""Virile"" }"
STONEFIST-0068,rare,after,5,12% less damage taken while on Low Life
STONEFIST-0068,rare,after,6,"{ Prefix Modifier ""Cobalt"" }"
STONEFIST-0068,rare,after,7,12(12-13)% more Attack damage while on Low Mana
STONEFIST-0068,rare,after,8,"{ Suffix Modifier ""of the Falcon"" }"
STONEFIST-0068,rare,after,9,+30(27-30)% Surpassing chance to fire an additional Projectile
STONEFIST-0068,rare,after,10,"{ Suffix Modifier ""of the Goliath"" — Attack }"
STONEFIST-0068,rare,after,11,25(23-25)% increased Area of Effect for Attacks
STONEFIST-0068,rare,after,12,Unmodifiable
STONEFIST-0069,rare,before,1,"{ Prefix Modifier ""Chalybeous"" (Tier: 1) — Mana }"
STONEFIST-0069,rare,before,2,+118(105-124) to maximum Mana
STONEFIST-0069,rare,before,3,"{ Prefix Modifier ""Stalwart"" (Tier: 6) — Life }"
STONEFIST-0069,rare,before,4,+40(40-59) to maximum Life
STONEFIST-0069,rare,before,5,"{ Suffix Modifier ""of Rage"" (Tier: 3) — Damage, Critical }"
STONEFIST-0069,rare,before,6,22(20-24)% increased Critical Damage Bonus
STONEFIST-0069,rare,before,7,"{ Suffix Modifier ""of the Furnace"" (Tier: 4) — Elemental, Fire, Resistance }"
STONEFIST-0069,rare,before,8,+28(26-30)% to Fire Resistance
STONEFIST-0069,rare,after,1,{ Implicit Modifier }
STONEFIST-0069,rare,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0069,rare,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0069,rare,after,4,"{ Prefix Modifier ""Chalybeous"" }"
STONEFIST-0069,rare,after,5,27(26-27)% more Attack damage while on Low Mana
STONEFIST-0069,rare,after,6,"{ Prefix Modifier ""Stalwart"" }"
STONEFIST-0069,rare,after,7,8% less damage taken while on Low Life
STONEFIST-0069,rare,after,8,"{ Suffix Modifier ""of Rage"" — Critical }"
STONEFIST-0069,rare,after,9,+1.79(1.6-2)% to Critical Hit Chance
STONEFIST-0069,rare,after,10,"{ Suffix Modifier ""of the Furnace"" — Elemental, Fire, Resistance }"
STONEFIST-0069,rare,after,11,+2% to Maximum Fire Resistance
STONEFIST-0069,rare,after,12,+30(26-30)% to Fire Resistance
STONEFIST-0069,rare,after,13,Unmodifiable
STONEFIST-0070,rare,before,1,"{ Prefix Modifier ""Auspex's"" (Tier: 5) — Life, Armour, Energy Shield }"
STONEFIST-0070,rare,before,2,17(14-20)% increased Armour and Energy Shield
STONEFIST-0070,rare,before,3,+14(11-19) to maximum Life
STONEFIST-0070,rare,before,4,"{ Prefix Modifier ""Hallowed"" (Tier: 1) — Armour, Energy Shield }"
STONEFIST-0070,rare,before,5,+73(72-85) to Armour
STONEFIST-0070,rare,before,6,+23(22-25) to maximum Energy Shield
STONEFIST-0070,rare,before,7,"{ Prefix Modifier ""Robust"" (Tier: 4) — Life }"
STONEFIST-0070,rare,before,8,+83(70-84) to maximum Life
STONEFIST-0070,rare,before,9,"{ Suffix Modifier ""of Combat"" (Tier: 2) — Attack }"
STONEFIST-0070,rare,before,10,+1 to Level of all Melee Skills
STONEFIST-0070,rare,after,1,{ Implicit Modifier }
STONEFIST-0070,rare,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0070,rare,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0070,rare,after,4,"{ Prefix Modifier ""Auspex's"" }"
STONEFIST-0070,rare,after,5,"4% of Damage Taken Recouped as Life, Mana and Energy Shield"
STONEFIST-0070,rare,after,6,"{ Prefix Modifier ""Hallowed"" }"
STONEFIST-0070,rare,after,7,Has +4 to Evasion Rating per player level
STONEFIST-0070,rare,after,8,Has +1 to maximum Energy Shield per player level
STONEFIST-0070,rare,after,9,"{ Prefix Modifier ""Robust"" }"
STONEFIST-0070,rare,after,10,10% less damage taken while on Low Life
STONEFIST-0070,rare,after,11,"{ Suffix Modifier ""of Combat"" — Gem }"
STONEFIST-0070,rare,after,12,+12(10-12)% to Quality of all Skills
STONEFIST-0070,rare,after,13,Unmodifiable
STONEFIST-0071,rare,before,1,"{ Prefix Modifier ""Rotund"" (Tier: 3) — Life }"
STONEFIST-0071,rare,before,2,+88(85-99) to maximum Life
STONEFIST-0071,rare,before,3,"{ Prefix Modifier ""Dancer's"" (Tier: 6) — Evasion }"
STONEFIST-0071,rare,before,4,+44(19-46) to Evasion Rating
STONEFIST-0071,rare,before,5,"{ Suffix Modifier ""of Absorption"" (Tier: 8) — Mana }"
STONEFIST-0071,rare,before,6,"{ Suffix Modifier ""of the Yeti"" (Tier: 5) — Elemental, Cold, Resistance }"
STONEFIST-0071,rare,before,7,+22(21-25)% to Cold Resistance
STONEFIST-0071,rare,before,8,"{ Suffix Modifier ""of the Mongoose"" (Tier: 9) — Attribute }"
STONEFIST-0071,rare,before,9,+6(5-8) to Dexterity
STONEFIST-0071,rare,after,1,{ Implicit Modifier }
STONEFIST-0071,rare,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0071,rare,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0071,rare,after,4,"{ Prefix Modifier ""Rotund"" }"
STONEFIST-0071,rare,after,5,11% less damage taken while on Low Life
STONEFIST-0071,rare,after,6,"{ Prefix Modifier ""Dancer's"" }"
STONEFIST-0071,rare,after,7,Has +1 to Evasion Rating per player level
STONEFIST-0071,rare,after,8,Has +1 to maximum Energy Shield per player level
STONEFIST-0071,rare,after,9,"{ Suffix Modifier ""of Absorption"" — Mana }"
STONEFIST-0071,rare,after,10,"{ Suffix Modifier ""of the Yeti"" — Elemental, Cold, Resistance }"
STONEFIST-0071,rare,after,11,+2% to Maximum Cold Resistance
STONEFIST-0071,rare,after,12,+22(21-25)% to Cold Resistance
STONEFIST-0071,rare,after,13,"{ Suffix Modifier ""of the Mongoose"" }"
STONEFIST-0071,rare,after,14,+15(15-18)% Surpassing chance to fire an additional Projectile
STONEFIST-0071,rare,after,15,Unmodifiable
STONEFIST-0072,rare,before,1,"{ Prefix Modifier ""Ethereal"" (Tier: 6) — Evasion, Energy Shield }"
STONEFIST-0072,rare,before,2,42(27-42)% increased Evasion and Energy Shield
STONEFIST-0072,rare,before,3,"{ Suffix Modifier ""of the Prodigy"" (Tier: 6) — Attribute }"
STONEFIST-0072,rare,before,4,+16(13-16) to Intelligence
STONEFIST-0072,rare,before,5,"{ Suffix Modifier ""of Combat"" (Tier: 2) — Attack }"
STONEFIST-0072,rare,before,6,+1 to Level of all Melee Skills
STONEFIST-0072,rare,before,7,"{ Suffix Modifier ""of the Yeti"" (Tier: 5) — Elemental, Cold, Resistance }"
STONEFIST-0072,rare,before,8,+22(21-25)% to Cold Resistance
STONEFIST-0072,rare,after,1,{ Implicit Modifier }
STONEFIST-0072,rare,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0072,rare,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0072,rare,after,4,"{ Prefix Modifier ""Ethereal"" — Evasion, Energy Shield }"
STONEFIST-0072,rare,after,5,10(9-10)% more Global Evasion Rating and Energy Shield
STONEFIST-0072,rare,after,6,"{ Suffix Modifier ""of the Prodigy"" }"
STONEFIST-0072,rare,after,7,16(13-16)% increased Cooldown Recovery Rate
STONEFIST-0072,rare,after,8,"{ Suffix Modifier ""of Combat"" — Gem }"
STONEFIST-0072,rare,after,9,+10(10-12)% to Quality of all Skills
STONEFIST-0072,rare,after,10,"{ Suffix Modifier ""of the Yeti"" — Elemental, Cold, Resistance }"
STONEFIST-0072,rare,after,11,+2% to Maximum Cold Resistance
STONEFIST-0072,rare,after,12,+24(21-25)% to Cold Resistance
STONEFIST-0072,rare,after,13,Unmodifiable
STONEFIST-0073,rare,before,1,"{ Prefix Modifier ""Rotund"" (Tier: 3) — Life }"
STONEFIST-0073,rare,before,2,+91(85-99) to maximum Life
STONEFIST-0073,rare,before,3,"{ Prefix Modifier ""Lobstered"" (Tier: 5) — Armour }"
STONEFIST-0073,rare,before,4,55(43-55)% increased Armour
STONEFIST-0073,rare,before,5,"{ Suffix Modifier ""of Rage"" (Tier: 3) — Damage, Critical }"
STONEFIST-0073,rare,before,6,22(20-24)% increased Critical Damage Bonus
STONEFIST-0073,rare,before,7,"{ Suffix Modifier ""of the Storm"" (Tier: 6) — Elemental, Lightning, Resistance }"
STONEFIST-0073,rare,before,8,+18(16-20)% to Lightning Resistance
STONEFIST-0073,rare,before,9,"{ Suffix Modifier ""of the Remora"" (Tier: 3) — Life, Physical, Attack }"
STONEFIST-0073,rare,before,10,Leech 7.59(7-7.9)% of Physical Attack Damage as Life
STONEFIST-0073,rare,after,1,{ Implicit Modifier }
STONEFIST-0073,rare,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0073,rare,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0073,rare,after,4,"{ Prefix Modifier ""Rotund"" }"
STONEFIST-0073,rare,after,5,11% less damage taken while on Low Life
STONEFIST-0073,rare,after,6,"{ Prefix Modifier ""Lobstered"" — Evasion, Energy Shield }"
STONEFIST-0073,rare,after,7,11(11-12)% more Global Evasion Rating and Energy Shield
STONEFIST-0073,rare,after,8,"{ Suffix Modifier ""of Rage"" — Critical }"
STONEFIST-0073,rare,after,9,+1.8(1.6-2)% to Critical Hit Chance
STONEFIST-0073,rare,after,10,"{ Suffix Modifier ""of the Storm"" — Elemental, Lightning, Resistance }"
STONEFIST-0073,rare,after,11,+1% to Maximum Lightning Resistance
STONEFIST-0073,rare,after,12,+21(21-25)% to Lightning Resistance
STONEFIST-0073,rare,after,13,"{ Suffix Modifier ""of the Remora"" — Life }"
STONEFIST-0073,rare,after,14,Leech 11.63(11-11.9)% of Physical Attack Damage as Life
STONEFIST-0073,rare,after,15,Leech Life 25(25-20)% slower
STONEFIST-0073,rare,after,16,Unmodifiable
STONEFIST-0074,rare,before,1,"{ Prefix Modifier ""Annealed"" (Tier: 4) — Damage, Physical, Attack }"
STONEFIST-0074,rare,before,2,"{ Prefix Modifier ""Cremating"" (Tier: 1) — Damage, Elemental, Fire, Attack }"
STONEFIST-0074,rare,before,3,"{ Prefix Modifier ""Arcing"" (Tier: 4) — Damage, Elemental, Lightning, Attack }"
STONEFIST-0074,rare,before,4,"{ Suffix Modifier ""of Legend"" (Tier: 1) — Life }"
STONEFIST-0074,rare,after,1,{ Implicit Modifier }
STONEFIST-0074,rare,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0074,rare,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0074,rare,after,4,"{ Prefix Modifier ""Annealed"" — Physical, Attack }"
STONEFIST-0074,rare,after,5,"{ Prefix Modifier ""Cremating"" — Elemental, Fire, Attack }"
STONEFIST-0074,rare,after,6,"{ Prefix Modifier ""Arcing"" — Elemental, Lightning, Attack }"
STONEFIST-0074,rare,after,7,"{ Suffix Modifier ""of Legend"" — Life }"
STONEFIST-0074,rare,after,8,Unmodifiable
STONEFIST-0075,rare,before,1,"{ Prefix Modifier ""Virile"" (Tier: 2) — Life }"
STONEFIST-0075,rare,before,2,+118(100-119) to maximum Life
STONEFIST-0075,rare,before,3,"{ Prefix Modifier ""Beryl"" (Tier: 9) — Mana }"
STONEFIST-0075,rare,before,4,+14(10-14) to maximum Mana
STONEFIST-0075,rare,before,5,"{ Prefix Modifier ""Razor-sharp"" (Tier: 3) — Damage, Physical, Attack }"
STONEFIST-0075,rare,before,6,"{ Suffix Modifier ""of Eviction"" (Tier: 4) — Chaos, Resistance }"
STONEFIST-0075,rare,before,7,+14(12-15)% to Chaos Resistance
STONEFIST-0075,rare,before,8,"{ Suffix Modifier ""of the Lightning"" (Tier: 2) — Elemental, Lightning, Resistance }"
STONEFIST-0075,rare,before,9,+38(36-40)% to Lightning Resistance
STONEFIST-0075,rare,after,1,{ Implicit Modifier }
STONEFIST-0075,rare,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0075,rare,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0075,rare,after,4,"{ Prefix Modifier ""Virile"" }"
STONEFIST-0075,rare,after,5,12% less damage taken while on Low Life
STONEFIST-0075,rare,after,6,"{ Prefix Modifier ""Beryl"" }"
STONEFIST-0075,rare,after,7,11(10-11)% more Attack damage while on Low Mana
STONEFIST-0075,rare,after,8,"{ Prefix Modifier ""Razor-sharp"" — Physical, Attack }"
STONEFIST-0075,rare,after,9,"{ Suffix Modifier ""of Eviction"" — Chaos, Resistance }"
STONEFIST-0075,rare,after,10,+1% to Maximum Chaos Resistance
STONEFIST-0075,rare,after,11,+17(14-17)% to Chaos Resistance
STONEFIST-0075,rare,after,12,"{ Suffix Modifier ""of the Lightning"" — Elemental, Lightning, Resistance }"
STONEFIST-0075,rare,after,13,+2% to Maximum Lightning Resistance
STONEFIST-0075,rare,after,14,+36(36-40)% to Lightning Resistance
STONEFIST-0075,rare,after,15,Unmodifiable
STONEFIST-0076,magic,before,1,"{ Suffix Modifier ""of Skill"" (Tier: 4) — Attack, Speed }"
STONEFIST-0076,magic,before,2,7(5-7)% increased Attack Speed
STONEFIST-0076,magic,after,1,{ Implicit Modifier }
STONEFIST-0076,magic,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0076,magic,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0076,magic,after,4,"{ Suffix Modifier ""of Skill"" }"
STONEFIST-0076,magic,after,5,11(8-12)% chance to gain Onslaught for 4 seconds on Hit
STONEFIST-0076,magic,after,6,Unmodifiable
STONEFIST-0077,rare,before,1,"{ Prefix Modifier ""Electrocuting"" (Tier: 1) — Damage, Elemental, Lightning, Attack }"
STONEFIST-0077,rare,before,2,"{ Desecrated Prefix Modifier ""Gleaming"" (Tier: 5) — Damage, Physical, Attack }"
STONEFIST-0077,rare,before,3,"{ Prefix Modifier ""Dauntless"" (Tier: 3) — Energy Shield }"
STONEFIST-0077,rare,before,4,78(68-79)% increased Energy Shield
STONEFIST-0077,rare,before,5,"{ Suffix Modifier ""of the Lightning"" (Tier: 2) — Elemental, Lightning, Resistance }"
STONEFIST-0077,rare,before,6,+40(36-40)% to Lightning Resistance
STONEFIST-0077,rare,before,7,"{ Suffix Modifier ""of the Jaguar"" (Tier: 3) — Attribute }"
STONEFIST-0077,rare,before,8,+30(28-30) to Dexterity
STONEFIST-0077,rare,before,9,"{ Suffix Modifier ""of the Polar Bear"" (Tier: 3) — Elemental, Cold, Resistance }"
STONEFIST-0077,rare,before,10,+34(31-35)% to Cold Resistance
STONEFIST-0077,rare,after,1,{ Implicit Modifier }
STONEFIST-0077,rare,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0077,rare,after,3,Has +1 to maximum Energy Shield per player level
